phase,t,pos,vel,effort_js,wrench_fx,cmd_v
exp,1.5795,-1.264088,0.312507,0.000,6.250173,0.3159
exp,1.5840,-1.261577,0.315097,0.000,6.301967,0.3168
exp,1.5941,-1.260317,0.315097,0.000,6.320067,0.3188
exp,1.6042,-1.259053,0.316002,0.000,6.320067,0.3208
exp,1.6158,-1.255245,0.318017,0.000,6.400682,0.3232
exp,1.6277,-1.252684,0.320033,0.000,6.446923,0.3255
exp,1.6406,-1.248807,0.324708,0.000,6.494187,0.3281
exp,1.6441,-1.246199,0.327276,0.000,6.545553,0.3288
exp,1.6540,-1.246199,0.327276,0.000,6.545553,0.3308
exp,1.6650,-1.243578,0.327980,0.000,6.599332,0.3330
exp,1.6768,-1.239610,0.332150,0.000,6.643033,0.3354
exp,1.6891,-1.235614,0.334513,0.000,6.690285,0.3378
exp,1.6941,-1.232928,0.336960,0.000,6.739234,0.3388
exp,1.7043,-1.230233,0.336960,0.000,6.739234,0.3409
exp,1.7144,-1.228881,0.337948,0.000,6.799779,0.3429
exp,1.7259,-1.227521,0.339988,0.000,6.799778,0.3452
exp,1.7380,-1.223425,0.342001,0.000,6.840040,0.3476
exp,1.7515,-1.222048,0.344303,0.000,6.886078,0.3503
exp,1.7551,-1.220661,0.346716,0.000,6.886079,0.3510
exp,1.7650,-1.219274,0.346716,0.000,6.934353,0.3530
exp,1.7749,-1.215075,0.350130,0.000,7.002624,0.3550
exp,1.7877,-1.210842,0.354082,0.000,7.041883,0.3575
exp,1.8018,-1.209426,0.354082,0.000,7.081675,0.3604
exp,1.8118,-1.208010,0.354082,0.000,7.081676,0.3624
exp,1.8143,-1.205157,0.356623,0.000,7.081676,0.3629
exp,1.8244,-1.203711,0.361447,0.000,7.132484,0.3649
exp,1.8361,-1.203711,0.361447,0.000,7.228965,0.3672
exp,1.8495,-1.197886,0.366290,0.000,7.278916,0.3699
exp,1.8606,-1.196421,0.366290,0.000,7.325822,0.3721
exp,1.8647,-1.193480,0.368949,0.000,7.325823,0.3729
exp,1.8740,-1.193480,0.368949,0.000,7.325823,0.3748
exp,1.8866,-1.191996,0.371175,0.000,7.423524,0.3773
exp,1.8972,-1.189012,0.373843,0.000,7.476889,0.3794
exp,1.9097,-1.184506,0.376363,0.000,7.527281,0.3819
exp,1.9140,-1.181478,0.378479,0.000,7.569603,0.3828
exp,1.9244,-1.178427,0.381834,0.000,7.619392,0.3849
exp,1.9347,-1.176900,0.381834,0.000,7.636712,0.3869
exp,1.9464,-1.176900,0.381834,0.000,7.636711,0.3893
exp,1.9584,-1.175364,0.383906,0.000,7.636712,0.3917
exp,1.9705,-1.172276,0.385950,0.000,7.719030,0.3941
exp,1.9740,-1.170714,0.390680,0.000,7.813626,0.3948
exp,1.9839,-1.169141,0.393106,0.000,7.875766,0.3968
exp,1.9953,-1.165991,0.393787,0.000,7.915609,0.3991
exp,2.0089,-1.162825,0.395779,0.000,7.915610,0.4018
exp,2.0195,-1.161233,0.398046,0.000,7.915610,0.4039
exp,2.0242,-1.158037,0.400765,0.000,7.960946,0.4048
exp,2.0340,-1.158037,0.400765,0.000,8.015333,0.4068
exp,2.0451,-1.156426,0.402878,0.000,8.057597,0.4090
exp,2.0563,-1.153180,0.405770,0.000,8.115430,0.4113
exp,2.0685,-1.148275,0.410206,0.000,8.204156,0.4137
exp,2.0839,-1.144993,0.410206,0.000,8.204157,0.4168
exp,2.0945,-1.143343,0.412649,0.000,8.253010,0.4189
exp,2.1058,-1.138379,0.415716,0.000,8.253009,0.4212
exp,2.1183,-1.133373,0.420091,0.000,8.314355,0.4237
exp,2.1300,-1.130002,0.422588,0.000,8.401856,0.4260
exp,2.1340,-1.126621,0.422588,0.000,8.451798,0.4268
exp,2.1444,-1.126621,0.422588,0.000,8.451797,0.4289
exp,2.1548,-1.124921,0.424915,0.000,8.451798,0.4310
exp,2.1670,-1.119788,0.429855,0.000,8.555855,0.4334
exp,2.1791,-1.118069,0.429855,0.000,8.597130,0.4358
exp,2.1841,-1.114620,0.432302,0.000,8.646066,0.4368
exp,2.1939,-1.112881,0.434717,0.000,8.694364,0.4388
exp,2.2044,-1.111142,0.434717,0.000,8.694365,0.4409
exp,2.2165,-1.109392,0.437672,0.000,8.753460,0.4433
exp,2.2286,-1.107641,0.437672,0.000,8.753460,0.4457
exp,2.2401,-1.104113,0.442170,0.000,8.843429,0.4480
exp,2.2440,-1.102335,0.444581,0.000,8.891649,0.4488
exp,2.2541,-1.098760,0.446877,0.000,8.937566,0.4508
exp,2.2648,-1.096969,0.447656,0.000,8.993349,0.4530
exp,2.2777,-1.091565,0.451816,0.000,9.036346,0.4555
exp,2.2890,-1.089757,0.451816,0.000,9.087515,0.4578
exp,2.2944,-1.086122,0.454374,0.000,9.087514,0.4589
exp,2.3053,-1.086122,0.454374,0.000,9.087515,0.4611
exp,2.3146,-1.084296,0.456643,0.000,9.132887,0.4629
exp,2.3262,-1.080634,0.457721,0.000,9.154460,0.4652
exp,2.3383,-1.076947,0.461739,0.000,9.234812,0.4677
